463;Виссарион;{"name": "Виссарион", "full": "Виссарион", "diminutive": "", "sex": "м"}
464;Вита;{"name": "Вита", "full": "Вита", "diminutive": "", "sex": "ж"}
465;Виталий,Виталя,Виталик,Виталька, Виталенька;{"name": "Виталий", "full": "Виталий", "diminutive": "Виталенька", "sex": "м"}
466;Виталина;{"name": "Виталина", "full": "Виталина", "diminutive": "", "sex": "ж"}
467;Виталия;{"name": "Виталия", "full": "Виталия", "diminutive": "", "sex": "ж"}
468;Витас;{"name": "Витас", "full": "Витас", "diminutive": "", "sex": "м"}
469;Вито;{"name": "Вито", "full": "Вито", "diminutive": "", "sex": "м"}
470;Витольд;{"name": "Витольд", "full": "Витольд", "diminutive": "", "sex": "м"}
471;Влада,Владочка;{"name": "Влада", "full": "Влада", "diminutive": "Владочка", "sex": "ж"}
472;Владилен;{"name": "Владилен", "full": "Владилен", "diminutive": "", "sex": "м"}
473;Владилена;{"name": "Владилена", "full": "Владилена", "diminutive": "", "sex": "ж"}
474;Владимир,Вова,Володя,Володенька,Вовик,Вовка,Вовочка;{"name": "Владимир", "full": "Владимир", "diminutive": "Вовочка", "sex": "м"}
475;Владислав,Влад,Владик,Владос;{"name": "Владислав", "full": "Владислав", "diminutive": "Владик", "sex": "м"}
476;Владислава;{"name": "Владислава", "full": "Владислава", "diminutive": "", "sex": "ж"}
477;Владлен;{"name": "Владлен", "full": "Владлен", "diminutive": "", "sex": "м"}
478;Владлена;{"name": "Владлена", "full": "Владлена", "diminutive": "", "sex": "ж"}
479;Влас;{"name": "Влас", "full": "Влас", "diminutive": "", "sex": "м"}
480;Войтко;{"name": "Войтко", "full": "Войтко", "diminutive": "", "sex": "м"}
481;Володимир;{"name": "Володимир", "full": "Володимир", "diminutive": "", "sex": "м"}
482;Вольдемар;{"name": "Вольдемар", "full": "Вольдемар", "diminutive": "", "sex": "м"}
483;Вольф;{"name": "Вольф", "full": "Вольф", "diminutive": "", "sex": "м"}
484;Вольфганг;{"name": "Вольфганг", "full": "Вольфганг", "diminutive": "", "sex": "м"}
485;Врам;{"name": "Врам", "full": "Врам", "diminutive": "", "sex": "м"}
486;Всеволод, Сева;{"name": "Всеволод", "full": "Всеволод", "diminutive": "", "sex": "м"}
487;Всеслав;{"name": "Всеслав", "full": "Всеслав", "diminutive": "", "sex": "м"}
488;Всеслава;{"name": "Всеслава", "full": "Всеслава", "diminutive": "", "sex": "ж"}
489;Вульф;{"name": "Вульф", "full": "Вульф", "diminutive": "", "sex": "м"}
490;Вячеслав,Славик;{"name": "Вячеслав", "full": "Вячеслав", "diminutive": "Славик", "sex": "м"}
491;Габриель;{"name": "Габриель", "full": "Габриель", "diminutive": "", "sex": "м"}
492;Габриэла;{"name": "Габриэла", "full": "Габриэла", "diminutive": "", "sex": "ж"}
493;Габриэлла;{"name": "Габриэлла", "full": "Габриэлла", "diminutive": "", "sex": "ж"}
494;Габриэль;{"name": "Габриэль", "full": "Габриэль", "diminutive": "", "sex": "м"}
495;Гавриил;{"name": "Гавриил", "full": "Гавриил", "diminutive": "", "sex": "м"}
496;Гаврил;{"name": "Гаврил", "full": "Гаврил", "diminutive": "", "sex": "м"}
497;Гаврила;{"name": "Гаврила", "full": "Гаврила", "diminutive": "", "sex": "м"}
498;Гаджимагомед;{"name": "Гаджимагомед", "full": "Гаджимагомед", "diminutive": "", "sex": "м"}
499;Гаджимурад;{"name": "Гаджимурад", "full": "Гаджимурад", "diminutive": "", "sex": "м"}
500;Газимагомед;{"name": "Газимагомед", "full": "Газимагомед", "diminutive": "", "sex": "м"}
501;Гай;{"name": "Гай", "full": "Гай", "diminutive": "", "sex": "м"}
502;Гала;{"name": "Гала", "full": "Гала", "diminutive": "", "sex": "ж"}
503;Галактион;{"name": "Галактион", "full": "Галактион", "diminutive": "", "sex": "м"}
504;Галатея;{"name": "Галатея", "full": "Галатея", "diminutive": "", "sex": "ж"}
505;Гали;{"name": "Гали", "full": "Гали", "diminutive": "", "sex": "ж"}
506;Галина,Галя,Галинка,Галочка,Галенька,Галка;{"name": "Галина", "full": "Галина", "diminutive": "Галочка", "sex": "ж"}
507;Галия;{"name": "Галия", "full": "Галия", "diminutive": "", "sex": "ж"}
508;Гамаль;{"name": "Гамаль", "full": "Гамаль", "diminutive": "", "sex": "м"}
509;Гамзат;{"name": "Гамзат", "full": "Гамзат", "diminutive": "", "sex": "м"}
510;Гамлет;{"name": "Гамлет", "full": "Гамлет", "diminutive": "", "sex": "м"}
511;Ганнибал;{"name": "Ганнибал", "full": "Ганнибал", "diminutive": "", "sex": "м"}
512;Ганс;{"name": "Ганс", "full": "Ганс", "diminutive": "", "sex": "м"}
513;Гарик;{"name": "Гарик", "full": "Гарик", "diminutive": "", "sex": "м"}
514;Гарольд;{"name": "Гарольд", "full": "Гарольд", "diminutive": "", "sex": "м"}
515;Гарри;{"name": "Гарри", "full": "Гарри", "diminutive": "", "sex": "м"}
516;Гарсиа;{"name": "Гарсиа", "full": "Гарсиа", "diminutive": "", "sex": "м"}
517;Гасан;{"name": "Гасан", "full": "Гасан", "diminutive": "", "sex": "м"}
518;Гаспар;{"name": "Гаспар", "full": "Гаспар", "diminutive": "", "sex": "м"}
519;Гаухар;{"name": "Гаухар", "full": "Гаухар", "diminutive": "", "sex": "ж"}
520;Гафар;{"name": "Гафар", "full": "Гафар", "diminutive": "", "sex": "м"}
521;Гафур;{"name": "Гафур", "full": "Гафур", "diminutive": "", "sex": "м"}
522;Гая;{"name": "Гая", "full": "Гая", "diminutive": "", "sex": "ж"}
523;Гаяне;{"name": "Гаяне", "full": "Гаяне", "diminutive": "", "sex": "ж"}
524;Гаянэ;{"name": "Гаянэ", "full": "Гаянэ", "diminutive": "", "sex": "ж"}
525;Геворг;{"name": "Геворг", "full": "Геворг", "diminutive": "", "sex": "м"}
526;Гедеон;{"name": "Гедеон", "full": "Гедеон", "diminutive": "", "sex": "м"}
527;Гектор;{"name": "Гектор", "full": "Гектор", "diminutive": "", "sex": "м"}
528;Гелена;{"name": "Гелена", "full": "Гелена", "diminutive": "", "sex": "ж"}
529;Гелиос;{"name": "Гелиос", "full": "Гелиос", "diminutive": "", "sex": "м"}
530;Гельмут;{"name": "Гельмут", "full": "Гельмут", "diminutive": "", "sex": "м"}
531;Геннадий,Гена,Геночка;{"name": "Геннадий", "full": "Геннадий", "diminutive": "Геночка", "sex": "м"}
532;Генри;{"name": "Генри", "full": "Генри", "diminutive": "", "sex": "м"}
533;Генриетта;{"name": "Генриетта", "full": "Генриетта", "diminutive": "", "sex": "ж"}
534;Генрих;{"name": "Генрих", "full": "Генрих", "diminutive": "", "sex": "м"}
535;Георг;{"name": "Георг", "full": "Георг", "diminutive": "", "sex": "м"}
536;Георгий,Гоша,Жора,Жорик,Гошан,Жорочка;{"name": "Георгий", "full": "Георгий", "diminutive": "Гошенька", "sex": "м"}
537;Георгия;{"name": "Георгия", "full": "Георгия", "diminutive": "", "sex": "ж"}
538;Гера;{"name": "Гера", "full": "", "diminutive": "", "sex": "н"}
539;Геракл;{"name": "Геракл", "full": "Геракл", "diminutive": "", "sex": "м"}
540;Герасим, Гера;{"name": "Герасим", "full": "Герасим", "diminutive": "", "sex": "м"}
541;Герберт;{"name": "Герберт", "full": "Герберт", "diminutive": "", "sex": "м"}
542;Герда;{"name": "Герда", "full": "Герда", "diminutive": "", "sex": "ж"}
543;Герман;{"name": "Герман", "full": "Герман", "diminutive": "", "sex": "м"}
544;Гермес;{"name": "Гермес", "full": "Гермес", "diminutive": "", "sex": "м"}
545;Гермиона;{"name": "Гермиона", "full": "Гермиона", "diminutive": "", "sex": "ж"}
546;Герт;{"name": "Герт", "full": "Герт", "diminutive": "", "sex": "м"}
547;Гертруда;{"name": "Гертруда", "full": "Гертруда", "diminutive": "", "sex": "ж"}
548;Гиви;{"name": "Гиви", "full": "Гиви", "diminutive": "", "sex": "м"}
549;Гилберт;{"name": "Гилберт", "full": "Гилберт", "diminutive": "", "sex": "м"}
550;Гильермо;{"name": "Гильермо", "full": "Гильермо", "diminutive": "", "sex": "м"}
551;Гита;{"name": "Гита", "full": "Гита", "diminutive": "", "sex": "ж"}
552;Глафира;{"name": "Глафира", "full": "Глафира", "diminutive": "", "sex": "ж"}
553;Глаша;{"name": "Глаша", "full": "Глаша", "diminutive": "", "sex": "ж"}
554;Глеб,Глебушка,Глебка;{"name": "Глеб", "full": "Глеб", "diminutive": "Глебушка", "sex": "м"}
555;Глория;{"name": "Глория", "full": "Глория", "diminutive": "", "sex": "ж"}
556;Говард;{"name": "Говард", "full": "Говард", "diminutive": "", "sex": "м"}
557;Гоги;{"name": "Гоги", "full": "Гоги", "diminutive": "", "sex": "м"}
558;Гойко;{"name": "Гойко", "full": "Гойко", "diminutive": "", "sex": "м"}
559;Гомер;{"name": "Гомер", "full": "Гомер", "diminutive": "", "sex": "м"}
560;Гордей;{"name": "Гордей", "full": "Гордей", "diminutive": "", "sex": "м"}
561;Гордон;{"name": "Гордон", "full": "Гордон", "diminutive": "", "sex": "м"}
562;Готфрид;{"name": "Готфрид", "full": "Готфрид", "diminutive": "", "sex": "м"}
564;Грег;{"name": "Грег", "full": "Грег", "diminutive": "", "sex": "м"}
565;Грегор;{"name": "Грегор", "full": "Грегор", "diminutive": "", "sex": "м"}
566;Грегори;{"name": "Грегори", "full": "Грегори", "diminutive": "", "sex": "м"}
567;Грейс;{"name": "Грейс", "full": "Грейс", "diminutive": "", "sex": "ж"}
568;Грета;{"name": "Грета", "full": "Грета", "diminutive": "", "sex": "ж"}
569;Грехем;{"name": "Грехем", "full": "Грехем", "diminutive": "", "sex": "м"}
570;Григор;{"name": "Григор", "full": "Григор", "diminutive": "", "sex": "м"}
571;Григорий,Гриша,Гришка;{"name": "Григорий", "full": "Григорий", "diminutive": "Гришенька", "sex": "м"}
572;Грэйс;{"name": "Грэйс", "full": "Грэйс", "diminutive": "", "sex": "ж"}
573;Гузалия;{"name": "Гузалия", "full": "Гузалия", "diminutive": "", "sex": "ж"}
574;Гузель;{"name": "Гузель", "full": "Гузель", "diminutive": "", "sex": "ж"}
575;Гулия;{"name": "Гулия", "full": "Гулия", "diminutive": "", "sex": "ж"}
576;Гульмира;{"name": "Гульмира", "full": "Гульмира", "diminutive": "", "sex": "ж"}
577;Гульназ;{"name": "Гульназ", "full": "Гульназ", "diminutive": "", "sex": "ж"}
578;Гульнар;{"name": "Гульнар", "full": "Гульнар", "diminutive": "", "sex": "ж"}
579;Гульнара;{"name": "Гульнара", "full": "Гульнара", "diminutive": "", "sex": "ж"}
580;Гульнур;{"name": "Гульнур", "full": "Гульнур", "diminutive": "", "sex": "ж"}
581;Гульфия;{"name": "Гульфия", "full": "Гульфия", "diminutive": "", "sex": "ж"}
582;Гульшат;{"name": "Гульшат", "full": "Гульшат", "diminutive": "", "sex": "ж"}
583;Гура;{"name": "Гура", "full": "Гура", "diminutive": "", "sex": "м"}
584;Гусейн;{"name": "Гусейн", "full": "Гусейн", "diminutive": "", "sex": "м"}
585;Густав;{"name": "Густав", "full": "Густав", "diminutive": "", "sex": "м"}
586;Гюзель;{"name": "Гюзель", "full": "Гюзель", "diminutive": "", "sex": "ж"}
587;Гюльнар;{"name": "Гюльнар", "full": "Гюльнар", "diminutive": "", "sex": "м"}
588;Гюльнара;{"name": "Гюльнара", "full": "Гюльнара", "diminutive": "", "sex": "ж"}
589;Гюнтер;{"name": "Гюнтер", "full": "Гюнтер", "diminutive": "", "sex": "м"}
590;Давид;{"name": "Давид", "full": "Давид", "diminutive": "", "sex": "м"}
591;Давлет;{"name": "Давлет", "full": "Давлет", "diminutive": "", "sex": "м"}
592;Дайана;{"name": "Дайана", "full": "Дайана", "diminutive": "", "sex": "ж"}
593;Далер;{"name": "Далер", "full": "Далер", "diminutive": "", "sex": "м"}
594;Дамиан;{"name": "Дамиан", "full": "Дамиан", "diminutive": "", "sex": "м"}
595;Дамир,Дамирчик;{"name": "Дамир", "full": "Дамир", "diminutive": "Дамирчик", "sex": "м"}
596;Дамира;{"name": "Дамира", "full": "Дамира", "diminutive": "", "sex": "ж"}
597;Дана;{"name": "Дана", "full": "Дана", "diminutive": "", "sex": "ж"}
598;Данара;{"name": "Данара", "full": "Данара", "diminutive": "", "sex": "ж"}
599;Даниил;{"name": "Даниил", "full": "Даниил", "diminutive": "Данечка", "sex": "м"}
600;Данил,Даня,Данька,Данилка,Данилушка,Данечка;{"name": "Данил", "full": "Данил", "diminutive": "Данечка", "sex": "м"}
601;Данила;{"name": "Данила", "full": "Данила", "diminutive": "Данечка", "sex": "м"}
602;Даниль;{"name": "Даниль", "full": "Даниль", "diminutive": "", "sex": "м"}
603;Данис;{"name": "Данис", "full": "Данис", "diminutive": "", "sex": "м"}
604;Даниэла;{"name": "Даниэла", "full": "Даниэла", "diminutive": "", "sex": "ж"}
605;Даниэль;{"name": "Даниэль", "full": "Даниэль", "diminutive": "", "sex": "м"}
606;Даниял;{"name": "Даниял", "full": "Даниял", "diminutive": "", "sex": "м"}
607;Данияр;{"name": "Данияр", "full": "Данияр", "diminutive": "", "sex": "м"}
608;Данко;{"name": "Данко", "full": "Данко", "diminutive": "", "sex": "м"}
609;Данте;{"name": "Данте", "full": "Данте", "diminutive": "", "sex": "м"}
610;Дарий;{"name": "Дарий", "full": "Дарий", "diminutive": "", "sex": "м"}
611;Дарина;{"name": "Дарина", "full": "Дарина", "diminutive": "Дариночка", "sex": "ж"}
612;Дария;{"name": "Дария", "full": "Дария", "diminutive": "", "sex": "ж"}
613;Дарси;{"name": "Дарси", "full": "Дарси", "diminutive": "", "sex": "ж"}
614;Дарья,Даша,Дашка,Дашечка,Дарьюшка,Дашенька,Дашуня;{"name": "Дарья", "full": "Дарья", "diminutive": "Дашуля", "sex": "ж"}
615;Дарьяна;{"name": "Дарьяна", "full": "Дарьяна", "diminutive": "", "sex": "ж"}
616;Дастан;{"name": "Дастан", "full": "Дастан", "diminutive": "", "sex": "м"}
617;Дастин;{"name": "Дастин", "full": "Дастин", "diminutive": "", "sex": "м"}
618;Дато;{"name": "Дато", "full": "Дато", "diminutive": "", "sex": "м"}
619;Даурен;{"name": "Даурен", "full": "Даурен", "diminutive": "", "sex": "м"}
620;Дафна;{"name": "Дафна", "full": "Дафна", "diminutive": "", "sex": "ж"}
621;Даян;{"name": "Даян", "full": "Даян", "diminutive": "", "sex": "м"}
622;Дебора;{"name": "Дебора", "full": "Дебора", "diminutive": "", "sex": "ж"}
623;Дейзи;{"name": "Дейзи", "full": "Дейзи", "diminutive": "", "sex": "ж"}
624;Деймон;{"name": "Деймон", "full": "Деймон", "diminutive": "", "sex": "м"}
625;Декстер;{"name": "Декстер", "full": "Декстер", "diminutive": "", "sex": "м"}
626;Дементий;{"name": "Дементий", "full": "Дементий", "diminutive": "", "sex": "м"}
627;Деметра;{"name": "Деметра", "full": "Деметра", "diminutive": "", "sex": "ж"}
628;Деми;{"name": "Деми", "full": "Деми", "diminutive": "", "sex": "ж"}
629;Демид;{"name": "Демид", "full": "Демид", "diminutive": "", "sex": "м"}
630;Демир;{"name": "Демир", "full": "Демир", "diminutive": "", "sex": "м"}
631;Демьян;{"name": "Демьян", "full": "Демьян", "diminutive": "", "sex": "м"}
632;Ден;{"name": "Ден", "full": "Ден", "diminutive": "", "sex": "м"}
633;Денвер;{"name": "Денвер", "full": "Денвер", "diminutive": "", "sex": "м"}
634;Дени;{"name": "Дени", "full": "Дени", "diminutive": "", "sex": "м"}
635;Дениз;{"name": "Дениз", "full": "Дениз", "diminutive": "", "sex": "ж"}
636;Денис,Дениска,Дэнчик,Дэн;{"name": "Денис", "full": "Денис", "diminutive": "Денисочка", "sex": "м"}
637;Денни;{"name": "Денни", "full": "Денни", "diminutive": "", "sex": "м"}
638;Деннис;{"name": "Деннис", "full": "Деннис", "diminutive": "", "sex": "м"}
639;Дерек;{"name": "Дерек", "full": "Дерек", "diminutive": "", "sex": "м"}
640;Деспина;{"name": "Деспина", "full": "Деспина", "diminutive": "", "sex": "ж"}
641;Джавад;{"name": "Джавад", "full": "Джавад", "diminutive": "", "sex": "м"}
642;Джакомо;{"name": "Джакомо", "full": "Джакомо", "diminutive": "", "sex": "м"}
643;Джалал;{"name": "Джалал", "full": "Джалал", "diminutive": "", "sex": "м"}
644;Джалил;{"name": "Джалил", "full": "Джалил", "diminutive": "", "sex": "м"}
645;Джалиля;{"name": "Джалиля", "full": "Джалиля", "diminutive": "", "sex": "ж"}
646;Джамал;{"name": "Джамал", "full": "Джамал", "diminutive": "", "sex": "м"}
647;Джамаль;{"name": "Джамаль", "full": "Джамаль", "diminutive": "", "sex": "м"}
648;Джамбулат;{"name": "Джамбулат", "full": "Джамбулат", "diminutive": "", "sex": "м"}
649;Джамила;{"name": "Джамила", "full": "Джамила", "diminutive": "", "sex": "ж"}
650;Джамиля;{"name": "Джамиля", "full": "Джамиля", "diminutive": "", "sex": "ж"}
651;Джана;{"name": "Джана", "full": "Джана", "diminutive": "", "sex": "ж"}
652;Джанет;{"name": "Джанет", "full": "Джанет", "diminutive": "", "sex": "ж"}
653;Джаред;{"name": "Джаред", "full": "Джаред", "diminutive": "", "sex": "м"}
654;Джаспер;{"name": "Джаспер", "full": "Джаспер", "diminutive": "", "sex": "м"}
655;Джастин;{"name": "Джастин", "full": "Джастин", "diminutive": "", "sex": "м"}
656;Джасур;{"name": "Джасур", "full": "Джасур", "diminutive": "", "sex": "м"}
657;Джафар;{"name": "Джафар", "full": "Джафар", "diminutive": "", "sex": "м"}
658;Джей;{"name": "Джей", "full": "Джей", "diminutive": "", "sex": "м"}
659;Джейд;{"name": "Джейд", "full": "Джейд", "diminutive": "", "sex": "ж"}
660;Джеймс;{"name": "Джеймс", "full": "", "diminutive": "", "sex": "м"}
661;Джейн;{"name": "Джейн", "full": "Джейн", "diminutive": "", "sex": "ж"}
662;Джейсон;{"name": "Джейсон", "full": "Джейсон", "diminutive": "", "sex": "м"}
663;Джек;{"name": "Джек", "full": "Джек", "diminutive": "", "sex": "м"}
664;Джеки;{"name": "Джеки", "full": "Джеки", "diminutive": "", "sex": "м"}
665;Джемма;{"name": "Джемма", "full": "Джемма", "diminutive": "", "sex": "ж"}
666;Дженифер;{"name": "Дженифер", "full": "Дженифер", "diminutive": "", "sex": "ж"}
667;Дженнет;{"name": "Дженнет", "full": "Дженнет", "diminutive": "", "sex": "ж"}
668;Дженни;{"name": "Дженни", "full": "Дженни", "diminutive": "", "sex": "ж"}
669;Дженнифер;{"name": "Дженнифер", "full": "Дженнифер", "diminutive": "", "sex": "ж"}
670;Джеральд;{"name": "Джеральд", "full": "Джеральд", "diminutive": "", "sex": "м"}
671;Джерард;{"name": "Джерард", "full": "Джерард", "diminutive": "", "sex": "м"}
672;Джерри;{"name": "Джерри", "full": "Джерри", "diminutive": "", "sex": "ж"}
673;Джесс;{"name": "Джесс", "full": "Джесс", "diminutive": "", "sex": "ж"}
674;Джесси;{"name": "Джесси", "full": "Джесси", "diminutive": "", "sex": "ж"}
675;Джессика;{"name": "Джессика", "full": "Джессика", "diminutive": "", "sex": "ж"}
676;Джефф;{"name": "Джефф", "full": "Джефф", "diminutive": "", "sex": "м"}
677;Джефферсон;{"name": "Джефферсон", "full": "Джефферсон", "diminutive": "", "sex": "м"}
678;Джеффри;{"name": "Джеффри", "full": "Джеффри", "diminutive": "", "sex": "м"}
679;Джим;{"name": "Джим", "full": "Джим", "diminutive": "", "sex": "м"}
680;Джимми;{"name": "Джимми", "full": "Джимми", "diminutive": "", "sex": "м"}
681;Джинджер;{"name": "Джинджер", "full": "Джинджер", "diminutive": "", "sex": "ж"}
682;Джинни;{"name": "Джинни", "full": "Джинни", "diminutive": "", "sex": "ж"}
683;Джоанна;{"name": "Джоанна", "full": "Джоанна", "diminutive": "", "sex": "ж"}
684;Джованни;{"name": "Джованни", "full": "Джованни", "diminutive": "", "sex": "м"}
685;Джозеф;{"name": "Джозеф", "full": "Джозеф", "diminutive": "", "sex": "м"}
686;Джой;{"name": "Джой", "full": "Джой", "diminutive": "", "sex": "ж"}
687;Джон;{"name": "Джон", "full": "Джон", "diminutive": "", "sex": "м"}
688;Джонас;{"name": "Джонас", "full": "Джонас", "diminutive": "", "sex": "м"}
689;Джонатан;{"name": "Джонатан", "full": "Джонатан", "diminutive": "", "sex": "м"}
690;Джони;{"name": "Джони", "full": "Джони", "diminutive": "", "sex": "м"}
691;Джонни;{"name": "Джонни", "full": "", "diminutive": "", "sex": "м"}
692;Джонс;{"name": "Джонс", "full": "Джонс", "diminutive": "", "sex": "м"}
693;Джонсон;{"name": "Джонсон", "full": "Джонсон", "diminutive": "", "sex": "м"}
694;Джордж;{"name": "Джордж", "full": "Джордж", "diminutive": "", "sex": "м"}
695;Джохар;{"name": "Джохар", "full": "Джохар", "diminutive": "", "sex": "м"}
696;Джош;{"name": "Джош", "full": "Джош", "diminutive": "", "sex": "м"}
697;Джошуа;{"name": "Джошуа", "full": "Джошуа", "diminutive": "", "sex": "м"}
698;Джуди;{"name": "Джуди", "full": "Джуди", "diminutive": "", "sex": "ж"}
699;Джузеппе;{"name": "Джузеппе", "full": "Джузеппе", "diminutive": "", "sex": "м"}
700;Джули;{"name": "Джули", "full": "Джули", "diminutive": "", "sex": "ж"}
701;Джулиан;{"name": "Джулиан", "full": "Джулиан", "diminutive": "", "sex": "м"}
702;Джулия;{"name": "Джулия", "full": "Джулия", "diminutive": "", "sex": "ж"}
703;Джульетта;{"name": "Джульетта", "full": "Джульетта", "diminutive": "", "sex": "ж"}
704;Джун;{"name": "Джун", "full": "Джун", "diminutive": "", "sex": "ж"}
705;Диана,Дианка,Дианочка;{"name": "Диана", "full": "Диана", "diminutive": "Дианочка", "sex": "ж"}
706;Дидар;{"name": "Дидар", "full": "Дидар", "diminutive": "", "sex": "м"}
707;Дидье;{"name": "Дидье", "full": "Дидье", "diminutive": "", "sex": "м"}
708;Диего;{"name": "Диего", "full": "Диего", "diminutive": "", "sex": "м"}
709;Дилан;{"name": "Дилан", "full": "Дилан", "diminutive": "", "sex": "м"}
710;Диллон;{"name": "Диллон", "full": "Диллон", "diminutive": "", "sex": "м"}
711;Дилшод;{"name": "Дилшод", "full": "Дилшод", "diminutive": "", "sex": "м"}
712;Дильназ;{"name": "Дильназ", "full": "Дильназ", "diminutive": "", "sex": "ж"}
713;Диляра;{"name": "Диляра", "full": "Диляра", "diminutive": "", "sex": "ж"}
714;Димитрий;{"name": "Димитрий", "full": "Димитрий", "diminutive": "", "sex": "м"}
715;Дин;{"name": "Дин", "full": "Дин", "diminutive": "", "sex": "ж"}
716;Дина;{"name": "Дина", "full": "Дина", "diminutive": "", "sex": "ж"}
717;Динара;{"name": "Динара", "full": "Динара", "diminutive": "", "sex": "ж"}
718;Динислам;{"name": "Динислам", "full": "Динислам", "diminutive": "", "sex": "м"}
719;Дино;{"name": "Дино", "full": "Дино", "diminutive": "", "sex": "м"}
720;Дион;{"name": "Дион", "full": "Дион", "diminutive": "", "sex": "м"}
721;Дионис;{"name": "Дионис", "full": "Дионис", "diminutive": "", "sex": "м"}
722;Дионисий;{"name": "Дионисий", "full": "Дионисий", "diminutive": "", "sex": "м"}
723;Дита;{"name": "Дита", "full": "Дита", "diminutive": "", "sex": "ж"}
724;Дитер;{"name": "Дитер", "full": "Дитер", "diminutive": "", "sex": "м"}
725;Дмитрий,Дима,Димка,Митя,Митенька,Димочка,Димон;{"name": "Дмитрий", "full": "Дмитрий", "diminutive": "Димочка", "sex": "м"}
726;Дмитро;{"name": "Дмитро", "full": "Дмитро", "diminutive": "", "sex": "м"}
727;Добрыня;{"name": "Добрыня", "full": "Добрыня", "diminutive": "", "sex": "м"}
728;Долли;{"name": "Долли", "full": "Долли", "diminutive": "", "sex": "ж"}
729;Долорес;{"name": "Долорес", "full": "Долорес", "diminutive": "", "sex": "ж"}
730;Доминго;{"name": "Доминго", "full": "Доминго", "diminutive": "", "sex": "м"}
731;Доминик;{"name": "Доминик", "full": "Доминик", "diminutive": "", "sex": "м"}
732;Доминика;{"name": "Доминика", "full": "Доминика", "diminutive": "", "sex": "ж"}
733;Дональд;{"name": "Дональд", "full": "Дональд", "diminutive": "", "sex": "м"}
734;Дониер;{"name": "Дониер", "full": "Дониер", "diminutive": "", "sex": "м"}
735;Дора;{"name": "Дора", "full": "Дора", "diminutive": "", "sex": "ж"}
736;Дориан;{"name": "Дориан", "full": "Дориан", "diminutive": "", "sex": "м"}
737;Дорис;{"name": "Дорис", "full": "Дорис", "diminutive": "", "sex": "ж"}
738;Дорофей;{"name": "Дорофей", "full": "Дорофей", "diminutive": "", "sex": "м"}
739;Драган;{"name": "Драган", "full": "Драган", "diminutive": "", "sex": "м"}
740;Драгомир;{"name": "Драгомир", "full": "Драгомир", "diminutive": "", "sex": "м"}
741;Драгон;{"name": "Драгон", "full": "Драгон", "diminutive": "", "sex": "м"}
742;Дрю;{"name": "Дрю", "full": "Дрю", "diminutive": "", "sex": "м"}
743;Дуа;{"name": "Дуа", "full": "Дуа", "diminutive": "", "sex": "ж"}
744;Дункан;{"name": "Дункан", "full": "Дункан", "diminutive": "", "sex": "м"}
745;Дус;{"name": "Дус", "full": "Дус", "diminutive": "", "sex": "м"}
746;Дэвид;{"name": "Дэвид", "full": "Дэвид", "diminutive": "", "sex": "м"}
747;Дэймон;{"name": "Дэймон", "full": "Дэймон", "diminutive": "", "sex": "м"}
748;Дэн;{"name": "Дэн", "full": "Дэн", "diminutive": "", "sex": "м"}
749;Дэни;{"name": "Дэни", "full": "Дэни", "diminutive": "", "sex": "м"}
750;Дэнни;{"name": "Дэнни", "full": "Дэнни", "diminutive": "", "sex": "м"}
751;Ева;{"name": "Ева", "full": "Ева", "diminutive": "Евочка", "sex": "ж"}
752;Евангелина;{"name": "Евангелина", "full": "Евангелина", "diminutive": "", "sex": "ж"}
753;Евгений;{"name": "Евгений", "full": "Евгений", "diminutive": "Женечка", "sex": "м"}
754;Евгения;{"name": "Евгения", "full": "Евгения", "diminutive": "Женечка", "sex": "ж"}
755;Евграф;{"name": "Евграф", "full": "Евграф", "diminutive": "", "sex": "м"}
756;Евдоким;{"name": "Евдоким", "full": "Евдоким", "diminutive": "", "sex": "м"}
757;Евдокия;{"name": "Евдокия", "full": "Евдокия", "diminutive": "", "sex": "ж"}
758;Евлампий;{"name": "Евлампий", "full": "Евлампий", "diminutive": "", "sex": "м"}
759;Евлампия;{"name": "Евлампия", "full": "Евлампия", "diminutive": "", "sex": "ж"}
760;Евпатий;{"name": "Евпатий", "full": "Евпатий", "diminutive": "", "sex": "м"}
761;Евсей;{"name": "Евсей", "full": "Евсей", "diminutive": "", "sex": "м"}
762;Евстафий;{"name": "Евстафий", "full": "Евстафий", "diminutive": "", "sex": "м"}
763;Егор,Егорка,Гога,Егорушка;{"name": "Егор", "full": "Егор", "diminutive": "Егорушка", "sex": "м"}
764;Екатерина,Катерина,Катя,Катюха,Катька,Катенька,Катюша;{"name": "Екатерина", "full": "Екатерина", "diminutive": "Катюша", "sex": "ж"}
765;Елена,Лена,Ленуся,Еленка,Ленуся,Леночка,Ленка;{"name": "Елена", "full": "Елена", "diminutive": "Леночка", "sex": "ж"}
766;Елизавета,Лизавета,Лиза,Лизка,Лизочка,Лизонька;{"name": "Елизавета", "full": "Елизавета", "diminutive": "Лизонька", "sex": "ж"}
767;Елизар;{"name": "Елизар", "full": "Елизар", "diminutive": "", "sex": "м"}
768;Елисей;{"name": "Елисей", "full": "Елисей", "diminutive": "", "sex": "м"}
769;Емельян;{"name": "Емельян", "full": "Емельян", "diminutive": "", "sex": "м"}
770;Емеля;{"name": "Емеля", "full": "", "diminutive": "", "sex": "м"}
771;Емил;{"name": "Емил", "full": "Емил", "diminutive": "", "sex": "м"}
